id,station,date,pm25,pm10,so2,no2,co,o3,temp,pres,dewp,rain,wd,wspm
Guanyuan_2013-05-04,Guanyuan,2013-05-04,90.375,109.45833333333333,29.208333333333332,41.333333333333336,645.8333333333334,117.70833333333333,18.779166666666665,1010.7708333333334,8.933333333333334,0.0,SSW,1.8625
Gucheng_2013-05-04,Gucheng,2013-05-04,103.58333333333333,154.08333333333334,22.833333333333332,50.208333333333336,847.8260869565217,106.21739130434783,19.079166666666666,1008.5708333333333,7.6125,0.0,SSE,1.3333333333333333
Huairou_2013-05-04,Huairou,2013-05-04,98.41666666666667,148.0,22.25,47.333333333333336,836.3636363636364,105.93350434782609,18.029166666666665,1007.8874999999999,5.633333333333333,0.0,E,1.8541666666666667
Nongzhanguan_2013-05-04,Nongzhanguan,2013-05-04,81.66666666666667,115.58333333333333,25.708333333333332,37.333333333333336,708.3333333333334,115.20833333333333,19.779166666666665,1012.5291666666667,5.316666666666666,0.0,SW,2.2666666666666666
Shunyi_2013-05-04,Shunyi,2013-05-04,84.29166666666667,107.625,18.416666666666668,39.708333333333336,831.8181818181819,85.30434782608695,18.9875,1013.2458333333334,5.8999999999999995,0.0,SSE,2.158333333333333
Tiantan_2013-05-04,Tiantan,2013-05-04,81.0,105.41666666666667,21.583333333333332,21.25,825.0,108.375,19.779166666666665,1012.5291666666667,5.316666666666666,0.0,SW,2.2666666666666666
Wanliu_2013-05-04,Wanliu,2013-05-04,107.5,133.375,32.541666666666664,55.625,841.6666666666666,92.70833333333333,18.779166666666665,1010.7708333333334,8.933333333333334,0.0,SSW,1.8625
Wanshouxigong_2013-05-04,Wanshouxigong,2013-05-04,89.20833333333333,117.625,23.5592,37.553266666666666,804.5454545454545,84.01334782608696,18.925,1009.8000000000001,7.366666666666667,0.0,SSW,2.0375
Aotizhongxin_2013-05-05,Aotizhongxin,2013-05-05,197.41666666666666,241.875,47.541666666666664,72.16666666666667,1366.625,78.375,20.587500000000002,1010.6,11.991666666666667,0.0,NE,1.4333333333333333
Changping_2013-05-05,Changping,2013-05-05,177.54166666666666,178.83333333333334,38.916666666666664,39.5,1134.608695652174,147.0,20.895833333333332,1007.3041666666667,9.641666666666667,0.0,SSW,1.2375
Dingling_2013-05-05,Dingling,2013-05-05,131.95833333333334,181.45833333333334,29.041666666666668,31.708333333333332,1016.5416666666666,143.625,20.895833333333332,1007.3041666666667,9.641666666666667,0.0,SSW,1.2375
Dongsi_2013-05-05,Dongsi,2013-05-05,183.33333333333334,256.375,49.333333333333336,77.16666666666667,1603.875,115.16666666666667,20.8125,1012.2208333333333,10.549999999999999,0.0,SSW,1.3499999999999999
Guanyuan_2013-05-05,Guanyuan,2013-05-05,169.5,215.375,54.291666666666664,80.66666666666667,1464.8695652173913,114.21739130434783,20.587500000000002,1010.6,11.991666666666667,0.0,NE,1.4333333333333333
Gucheng_2013-05-05,Gucheng,2013-05-05,166.91666666666666,242.875,36.833333333333336,82.20833333333333,1462.2916666666667,102.0,20.645833333333332,1008.4291666666667,11.025,0.0,N,0.7374999999999999
Huairou_2013-05-05,Huairou,2013-05-05,137.16666666666666,215.33333333333334,37.958333333333336,44.041666666666664,1041.6666666666667,135.45833333333334,20.108333333333334,1007.5041666666666,9.179166666666667,0.0,NW,1.3083333333333333
Nongzhanguan_2013-05-05,Nongzhanguan,2013-05-05,206.41666666666666,256.9166666666667,54.708333333333336,82.79166666666667,1569.1739130434783,108.6086956521739,20.8125,1012.2208333333333,10.549999999999999,0.0,SSW,1.3499999999999999
Shunyi_2013-05-05,Shunyi,2013-05-05,155.66666666666666,181.58333333333334,47.916666666666664,49.208333333333336,1220.7083333333333,121.5,20.979166666666668,1012.9250000000001,10.458333333333334,0.0,S,1.6208333333333333
Tiantan_2013-05-05,Tiantan,2013-05-05,173.95833333333334,211.5,40.625,64.83333333333333,1586.7391304347825,96.78260869565217,20.8125,1012.2208333333333,10.549999999999999,0.0,SSW,1.3499999999999999
Wanliu_2013-05-05,Wanliu,2013-05-05,181.95833333333334,234.875,53.708333333333336,88.25,1370.625,86.54166666666667,20.587500000000002,1010.6,11.991666666666667,0.0,NE,1.4333333333333333
Wanshouxigong_2013-05-05,Wanshouxigong,2013-05-05,179.54166666666666,229.08333333333334,45.166666666666664,69.16666666666667,1549.5,81.20833333333333,20.820833333333333,1009.5375,11.433333333333332,0.0,NNE,1.3583333333333334
Aotizhongxin_2013-05-06,Aotizhongxin,2013-05-06,221.375,253.79166666666666,34.833333333333336,50.25,1417.3478260869565,111.06785,22.933333333333334,1008.6791666666667,13.174999999999999,0.0,NE,1.5250000000000001
Changping_2013-05-06,Changping,2013-05-06,220.54166666666666,229.33333333333334,35.833333333333336,41.708333333333336,1512.7826086956522,157.80456666666666,23.391666666666666,1005.2958333333332,10.808333333333332,0.0,SSW,1.5374999999999999
Dingling_2013-05-06,Dingling,2013-05-06,211.5,236.83333333333334,27.5,29.416666666666668,1413.4545454545455,158.87114782608697,23.391666666666666,1005.2958333333332,10.808333333333332,0.0,SSW,1.5374999999999999
Dongsi_2013-05-06,Dongsi,2013-05-06,228.79166666666666,262.2083333333333,38.875,67.25,1699.8260869565217,157.14993333333334,23.666666666666668,1010.275,12.054166666666667,0.0,SW,1.4916666666666665
Guanyuan_2013-05-06,Guanyuan,2013-05-06,221.20833333333334,244.70833333333334,41.25,73.66666666666667,1625.9130434782608,134.82010833333334,22.933333333333334,1008.6791666666667,13.174999999999999,0.0,NE,1.5250000000000001
Gucheng_2013-05-06,Gucheng,2013-05-06,227.42857142857142,274.25,31.25,53.75,1756.3478260869565,148.93016666666668,23.1125,1006.5625,11.783333333333333,0.0,N,0.775
Huairou_2013-05-06,Huairou,2013-05-06,224.15,273.3,33.05263157894737,39.05,1473.6315789473683,180.86584,22.349999999999998,1005.5208333333334,11.966666666666667,0.0,WNW,1.375
Nongzhanguan_2013-05-06,Nongzhanguan,2013-05-06,157.58333333333334,282.875,37.958333333333336,85.91666666666667,1743.2173913043478,124.10004166666666,23.666666666666668,1010.275,12.054166666666667,0.0,SW,1.4916666666666665
Shunyi_2013-05-06,Shunyi,2013-05-06,209.91666666666666,230.08333333333334,20.708333333333332,54.166666666666664,1465.1739130434783,139.89431666666667,23.212500000000002,1010.9083333333333,12.420833333333334,0.0,S,1.55
Tiantan_2013-05-06,Tiantan,2013-05-06,209.41666666666666,233.0,26.416666666666668,55.583333333333336,1669.3478260869565,114.773025,23.666666666666668,1010.275,12.054166666666667,0.0,SW,1.4916666666666665
Wanliu_2013-05-06,Wanliu,2013-05-06,232.95833333333334,249.95833333333334,46.208333333333336,72.45833333333333,1617.2173913043478,113.76119166666666,22.933333333333334,1008.6791666666667,13.174999999999999,0.0,NE,1.5250000000000001
Wanshouxigong_2013-05-06,Wanshouxigong,2013-05-06,213.04166666666666,242.83333333333334,31.083333333333332,55.666666666666664,1625.8260869565217,104.49063333333334,22.979166666666668,1007.6999999999999,12.6875,0.0,SW,1.2958333333333334
Aotizhongxin_2013-05-07,Aotizhongxin,2013-05-07,178.66666666666666,230.75,51.791666666666664,85.79166666666667,1404.0833333333333,92.375,23.241666666666664,1009.1999999999999,12.433333333333332,0.0,SSW,1.4583333333333333
Changping_2013-05-07,Changping,2013-05-07,145.08333333333334,179.125,39.791666666666664,55.208333333333336,1208.125,138.5,23.425,1005.8833333333333,10.229166666666666,0.0,SSW,1.5250000000000001
Dingling_2013-05-07,Dingling,2013-05-07,139.0,178.16666666666666,32.083333333333336,36.0,1066.625,151.58333333333334,23.425,1005.8833333333333,10.229166666666666,0.0,SSW,1.5250000000000001
Dongsi_2013-05-07,Dongsi,2013-05-07,169.08333333333334,213.08333333333334,52.0,74.41666666666667,1537.375,161.20833333333334,24.087500000000002,1010.8249999999999,12.504166666666668,0.0,ENE,1.5083333333333335
Guanyuan_2013-05-07,Guanyuan,2013-05-07,159.75,207.20833333333334,52.291666666666664,80.20833333333333,1395.5833333333333,134.875,23.241666666666664,1009.1999999999999,12.433333333333332,0.0,SSW,1.4583333333333333
Gucheng_2013-05-07,Gucheng,2013-05-07,130.79166666666666,234.58333333333334,37.25,77.25,1378.9583333333333,116.83333333333333,23.195833333333336,1007.0458333333332,10.799999999999999,0.0,N,0.8541666666666666
Nongzhanguan_2013-05-07,Nongzhanguan,2013-05-07,158.91304347826087,233.6086956521739,52.25,85.45833333333333,1641.5,138.79166666666666,24.087500000000002,1010.8249999999999,12.504166666666668,0.0,ENE,1.5083333333333335
Shunyi_2013-05-07,Shunyi,2013-05-07,168.2608695652174,218.58333333333334,38.333333333333336,76.04166666666667,1387.3333333333333,135.08333333333334,23.333333333333332,1011.5500000000001,12.325000000000001,0.0,SSE,1.7
Tiantan_2013-05-07,Tiantan,2013-05-07,156.45833333333334,184.33333333333334,42.25,61.833333333333336,1499.75,126.375,24.087500000000002,1010.8249999999999,12.504166666666668,0.0,ENE,1.5083333333333335
Wanliu_2013-05-07,Wanliu,2013-05-07,176.16666666666666,215.75,57.916666666666664,90.33333333333333,1333.125,109.30434782608695,23.241666666666664,1009.1999999999999,12.433333333333332,0.0,SSW,1.4583333333333333
Wanshouxigong_2013-05-07,Wanshouxigong,2013-05-07,153.04166666666666,191.5,44.833333333333336,59.708333333333336,1466.5416666666667,112.70833333333333,23.483333333333334,1008.1458333333334,11.950000000000001,0.0,SW,1.3
Aotizhongxin_2013-05-08,Aotizhongxin,2013-05-08,130.04166666666666,160.08333333333334,73.125,65.04166666666667,1369.4782608695652,76.10150434782608,20.070833333333333,1008.2291666666666,12.65,0.029166666666666664,SW,1.6208333333333333
Changping_2013-05-08,Changping,2013-05-08,168.79166666666666,159.70833333333334,58.75,54.333333333333336,1539.0,105.83504166666667,21.079166666666666,1004.9375,10.583333333333334,0.0,S,1.7166666666666668
Dingling_2013-05-08,Dingling,2013-05-08,160.6818181818182,183.91304347826087,51.26010434782609,43.90157391304348,1562.8947368421052,110.28709565217392,21.079166666666666,1004.9375,10.583333333333334,0.0,S,1.7166666666666668
Dongsi_2013-05-08,Dongsi,2013-05-08,142.0,167.58333333333334,56.958333333333336,60.0,1578.0434782608695,103.89455833333334,20.554166666666667,1009.8958333333334,10.5625,0.0,E,1.8125
Guanyuan_2013-05-08,Guanyuan,2013-05-08,143.45833333333334,163.8695652173913,57.25,68.95833333333333,1504.1739130434783,89.88869166666666,20.070833333333333,1008.2291666666666,12.65,0.029166666666666664,SW,1.6208333333333333
Gucheng_2013-05-08,Gucheng,2013-05-08,162.57894736842104,209.89473684210526,47.26315789473684,72.84210526315789,,83.02213333333333,20.329166666666666,1006.1458333333334,11.920833333333334,0.004166666666666667,SW,0.9249999999999999
Nongzhanguan_2013-05-08,Nongzhanguan,2013-05-08,133.625,169.16666666666666,57.208333333333336,72.83333333333333,1639.0434782608695,84.45126666666667,20.554166666666667,1009.8958333333334,10.5625,0.0,E,1.8125
Shunyi_2013-05-08,Shunyi,2013-05-08,132.45833333333334,173.83333333333334,60.0,49.82608695652174,1581.7727272727273,114.75320869565218,21.008333333333333,1010.4916666666667,10.525,0.0,SW,2.004166666666667
Tiantan_2013-05-08,Tiantan,2013-05-08,133.91304347826087,155.0,59.5,52.291666666666664,1608.391304347826,66.26108333333333,20.554166666666667,1009.8958333333334,10.5625,0.0,E,1.8125
Wanliu_2013-05-08,Wanliu,2013-05-08,159.08695652173913,160.25,70.20833333333333,82.125,1590.7727272727273,69.167425,20.070833333333333,1008.2291666666666,12.65,0.029166666666666664,SW,1.6208333333333333
Wanshouxigong_2013-05-08,Wanshouxigong,2013-05-08,140.25,158.875,49.791666666666664,52.458333333333336,1699.6521739130435,71.63317500000001,20.345833333333335,1007.2583333333333,12.291666666666666,0.020833333333333332,E,1.6083333333333334
Aotizhongxin_2013-05-09,Aotizhongxin,2013-05-09,52.0,68.16666666666667,21.833333333333332,62.875,495.6521739130435,44.416666666666664,17.6875,1004.0124999999999,12.049999999999999,0.0,SSW,1.0916666666666666
Changping_2013-05-09,Changping,2013-05-09,50.083333333333336,54.791666666666664,11.291666666666666,41.166666666666664,450.0,53.56521739130435,17.645833333333332,1000.6916666666666,10.904166666666667,0.0,ESE,1.4041666666666668
Dingling_2013-05-09,Dingling,2013-05-09,54.166666666666664,67.70833333333333,6.278933333333334,35.67613333333333,,53.1355,17.645833333333332,1000.6916666666666,10.904166666666667,0.0,ESE,1.4041666666666668
Dongsi_2013-05-09,Dongsi,2013-05-09,40.833333333333336,53.416666666666664,12.166666666666666,43.0,700.0,67.41666666666667,17.587500000000002,1005.7208333333333,10.866666666666667,0.0,ESE,1.5166666666666666
Guanyuan_2013-05-09,Guanyuan,2013-05-09,45.666666666666664,47.875,13.625,46.291666666666664,468.1818181818182,55.0,17.6875,1004.0124999999999,12.049999999999999,0.0,SSW,1.0916666666666666
Gucheng_2013-05-09,Gucheng,2013-05-09,65.45833333333333,99.33333333333333,10.869565217391305,64.82608695652173,727.2727272727273,43.26086956521739,17.804166666666667,1001.8708333333334,11.395833333333334,0.0,SE,0.9666666666666667
Nongzhanguan_2013-05-09,Nongzhanguan,2013-05-09,46.625,60.041666666666664,11.291666666666666,46.25,600.0,59.30434782608695,17.587500000000002,1005.7208333333333,10.866666666666667,0.0,ESE,1.5166666666666666
Shunyi_2013-05-09,Shunyi,2013-05-09,46.083333333333336,62.375,7.958333333333333,40.958333333333336,578.2608695652174,66.625,17.566666666666666,1006.375,11.070833333333333,0.0,SSE,1.7375
Tiantan_2013-05-09,Tiantan,2013-05-09,49.625,68.79166666666667,14.291666666666666,36.42857142857143,652.3809523809524,22.304347826086957,17.587500000000002,1005.7208333333333,10.866666666666667,0.0,ESE,1.5166666666666666
Wanliu_2013-05-09,Wanliu,2013-05-09,57.958333333333336,62.291666666666664,31.083333333333332,65.20833333333333,647.8260869565217,37.375,17.6875,1004.0124999999999,12.049999999999999,0.0,SSW,1.0916666666666666
Wanshouxigong_2013-05-09,Wanshouxigong,2013-05-09,41.416666666666664,50.625,11.333333333333334,40.583333333333336,660.8695652173913,38.083333333333336,17.6125,1003.0124999999999,11.541666666666666,0.0,E,1.2583333333333333
Aotizhongxin_2013-05-10,Aotizhongxin,2013-05-10,50.958333333333336,98.79166666666667,16.583333333333332,59.5,545.8333333333334,57.083333333333336,21.383333333333336,996.0833333333334,4.891666666666667,0.0,NNW,2.3291666666666666
Changping_2013-05-10,Changping,2013-05-10,37.166666666666664,60.333333333333336,5.791666666666667,34.375,,56.958333333333336,21.641666666666666,992.4833333333332,-1.0,0.0,NNW,2.4250000000000003
Dingling_2013-05-10,Dingling,2013-05-10,27.625,41.625,3.375,,295.6521739130435,61.65217391304348,21.641666666666666,992.4833333333332,-1.0,0.0,NNW,2.4250000000000003
Dongsi_2013-05-10,Dongsi,2013-05-10,54.0,98.16666666666667,10.666666666666666,44.083333333333336,700.0,78.66666666666667,22.120833333333334,997.5583333333334,2.775,0.0,WSW,2.8375
Guanyuan_2013-05-10,Guanyuan,2013-05-10,48.833333333333336,86.29166666666667,8.0,48.958333333333336,425.0,55.708333333333336,21.383333333333336,996.0833333333334,4.891666666666667,0.0,NNW,2.3291666666666666
Gucheng_2013-05-10,Gucheng,2013-05-10,33.625,115.45833333333333,7.125,44.833333333333336,545.8333333333334,63.875,21.879166666666666,993.9708333333333,1.8333333333333333,0.0,W,1.6583333333333334
Nongzhanguan_2013-05-10,Nongzhanguan,2013-05-10,43.541666666666664,93.16666666666667,6.916666666666667,54.375,616.6666666666666,59.75,22.120833333333334,997.5583333333334,2.775,0.0,WSW,2.8375
Shunyi_2013-05-10,Shunyi,2013-05-10,44.166666666666664,78.5,4.708333333333333,42.583333333333336,516.6666666666666,55.541666666666664,21.474999999999998,998.0291666666667,4.1625000000000005,0.0,NNE,2.1708333333333334
Tiantan_2013-05-10,Tiantan,2013-05-10,41.875,100.08333333333333,6.875,29.125,566.6666666666666,61.0,22.120833333333334,997.5583333333334,2.775,0.0,WSW,2.8375
Wanliu_2013-05-10,Wanliu,2013-05-10,49.625,84.83333333333333,28.083333333333332,49.625,650.0,48.583333333333336,21.383333333333336,996.0833333333334,4.891666666666667,0.0,NNW,2.3291666666666666
Wanshouxigong_2013-05-10,Wanshouxigong,2013-05-10,42.833333333333336,82.5,7.291666666666667,41.625,625.0,49.041666666666664,21.46666666666667,995.2083333333334,2.720833333333333,0.0,W,2.5749999999999997
Aotizhongxin_2013-05-11,Aotizhongxin,2013-05-11,43.083333333333336,133.16666666666666,20.666666666666668,71.16666666666667,521.7391304347826,44.12139166666666,22.795833333333334,990.0333333333333,3.0541666666666667,0.0,NE,1.7041666666666666
Changping_2013-05-11,Changping,2013-05-11,22.416666666666668,63.5,5.958333333333333,31.75,,63.642050000000005,24.391666666666666,986.6833333333334,-4.2375,0.0,NW,2.6666666666666665
Dingling_2013-05-11,Dingling,2013-05-11,13.583333333333334,32.791666666666664,4.375,,178.2608695652174,69.21650833333334,24.391666666666666,986.6833333333334,-4.2375,0.0,NW,2.6666666666666665
Dongsi_2013-05-11,Dongsi,2013-05-11,47.875,136.45833333333334,13.958333333333334,57.541666666666664,630.4347826086956,63.1775,24.245833333333334,991.4625,-0.3708333333333333,0.0,WNW,2.379166666666667
Gucheng_2013-05-11,Gucheng,2013-05-11,32.65217391304348,115.70833333333333,7.416666666666667,53.583333333333336,426.0869565217391,52.437075,24.775000000000002,987.9083333333333,-0.9249999999999999,0.0,NNW,1.2833333333333334
Nongzhanguan_2013-05-11,Nongzhanguan,2013-05-11,39.833333333333336,130.5,12.333333333333334,70.0,630.4347826086956,46.294075,24.245833333333334,991.4625,-0.3708333333333333,0.0,WNW,2.379166666666667
Shunyi_2013-05-11,Shunyi,2013-05-11,35.25,98.91666666666667,7.708333333333333,48.041666666666664,378.2608695652174,51.91275833333333,23.258333333333336,992.0583333333334,0.14583333333333334,0.0,N,2.125
Tiantan_2013-05-11,Tiantan,2013-05-11,41.458333333333336,137.95833333333334,8.291666666666666,54.875,559.0909090909091,44.36848333333333,24.245833333333334,991.4625,-0.3708333333333333,0.0,WNW,2.379166666666667
Wanliu_2013-05-11,Wanliu,2013-05-11,53.833333333333336,129.91666666666666,31.666666666666668,66.58333333333333,627.2727272727273,40.447545454545455,22.795833333333334,990.0333333333333,3.0541666666666667,0.0,NE,1.7041666666666666
Wanshouxigong_2013-05-11,Wanshouxigong,2013-05-11,49.041666666666664,105.41666666666667,9.708333333333334,53.708333333333336,631.578947368421,37.377608333333335,24.4375,988.9458333333333,0.5166666666666667,0.0,WNW,2.0708333333333333
Aotizhongxin_2013-05-12,Aotizhongxin,2013-05-12,36.0,105.70833333333333,22.916666666666668,63.416666666666664,520.8333333333334,57.791666666666664,22.233333333333334,994.4916666666667,1.5374999999999999,0.0,NE,1.3833333333333335
Changping_2013-05-12,Changping,2013-05-12,54.583333333333336,63.375,7.708333333333333,38.458333333333336,,80.04166666666667,23.166666666666668,991.2041666666668,-4.095833333333333,0.0,ESE,1.4666666666666668
Dingling_2013-05-12,Dingling,2013-05-12,20.25,58.291666666666664,6.5,22.26086956521739,275.0,82.5,23.166666666666668,991.2041666666668,-4.095833333333333,0.0,ESE,1.4666666666666668
Dongsi_2013-05-12,Dongsi,2013-05-12,81.75,93.04166666666667,12.875,50.416666666666664,604.3478260869565,77.1304347826087,22.441666666666666,996.1,-2.6333333333333333,0.0,ESE,1.5999999999999999
Gucheng_2013-05-12,Gucheng,2013-05-12,31.291666666666668,113.95833333333333,12.916666666666666,53.333333333333336,660.8260869565217,73.26086956521739,22.691666666666666,992.3833333333333,-1.2333333333333334,0.0,SE,0.8958333333333334
Nongzhanguan_2013-05-12,Nongzhanguan,2013-05-12,28.291666666666668,86.41666666666667,11.583333333333334,56.416666666666664,658.2916666666666,60.333333333333336,22.441666666666666,996.1,-2.6333333333333333,0.0,ESE,1.5999999999999999
Shunyi_2013-05-12,Shunyi,2013-05-12,21.791666666666668,66.54166666666667,4.958333333333333,20.75,309.09090909090907,81.30434782608695,22.383333333333336,996.8083333333334,-2.6333333333333333,0.0,SSE,1.9333333333333333
Tiantan_2013-05-12,Tiantan,2013-05-12,35.333333333333336,99.45833333333333,11.166666666666666,43.166666666666664,633.3333333333334,63.125,22.441666666666666,996.1,-2.6333333333333333,0.0,ESE,1.5999999999999999
Wanliu_2013-05-12,Wanliu,2013-05-12,39.625,88.125,34.25,62.25,758.2916666666666,53.852891666666665,22.233333333333334,994.4916666666667,1.5374999999999999,0.0,NE,1.3833333333333335
Wanshouxigong_2013-05-12,Wanshouxigong,2013-05-12,36.083333333333336,83.875,12.333333333333334,47.083333333333336,686.9130434782609,53.43478260869565,22.96666666666667,993.4083333333333,-1.6916666666666667,0.0,ENE,1.45
Aotizhongxin_2013-05-13,Aotizhongxin,2013-05-13,85.83333333333333,181.91666666666666,69.79166666666667,87.58333333333333,1595.625,69.29166666666667,21.1125,996.7916666666666,6.604166666666667,0.0,SW,1.3875
Changping_2013-05-13,Changping,2013-05-13,97.16666666666667,113.0,38.041666666666664,45.958333333333336,1195.0,99.65217391304348,22.45,993.4958333333334,2.1166666666666667,0.0,ENE,1.5708333333333335
Dingling_2013-05-13,Dingling,2013-05-13,60.708333333333336,127.25,30.625,37.75,1039.1304347826087,99.08695652173913,22.45,993.4958333333334,2.1166666666666667,0.0,ENE,1.5708333333333335
Dongsi_2013-05-13,Dongsi,2013-05-13,111.08333333333333,187.16666666666666,70.0,70.33333333333333,1878.875,95.16666666666667,21.379166666666666,998.3541666666666,5.229166666666667,0.0,ENE,1.5166666666666666
Gucheng_2013-05-13,Gucheng,2013-05-13,84.79166666666667,166.16666666666666,54.25,78.25,1586.7391304347825,80.67685,21.670833333333334,994.6416666666668,4.345833333333333,0.0,N,0.725
Nongzhanguan_2013-05-13,Nongzhanguan,2013-05-13,82.66666666666667,167.83333333333334,64.25,77.70833333333333,1856.304347826087,76.65217391304348,21.379166666666666,998.3541666666666,5.229166666666667,0.0,ENE,1.5166666666666666
Shunyi_2013-05-13,Shunyi,2013-05-13,88.45833333333333,201.45833333333334,41.291666666666664,57.458333333333336,1608.5217391304348,85.96966666666667,20.779166666666665,998.9416666666666,6.575,0.0,SSE,1.5083333333333335
Tiantan_2013-05-13,Tiantan,2013-05-13,101.25,184.70833333333334,68.41666666666667,59.666666666666664,1960.695652173913,78.30434782608695,21.379166666666666,998.3541666666666,5.229166666666667,0.0,ENE,1.5166666666666666
Wanliu_2013-05-13,Wanliu,2013-05-13,89.08333333333333,162.0,63.166666666666664,89.20833333333333,,68.54857391304347,21.1125,996.7916666666666,6.604166666666667,0.0,SW,1.3875
Wanshouxigong_2013-05-13,Wanshouxigong,2013-05-13,85.04166666666667,161.125,59.041666666666664,62.083333333333336,1833.0416666666667,64.08333333333333,21.520833333333332,995.7166666666667,4.983333333333333,0.0,E,1.4375
Aotizhongxin_2013-05-14,Aotizhongxin,2013-05-14,49.083333333333336,121.0,20.791666666666668,50.458333333333336,687.4166666666666,80.04166666666667,23.037499999999998,1002.5375,5.991666666666667,0.0,N,1.8333333333333333
Changping_2013-05-14,Changping,2013-05-14,103.875,77.79166666666667,6.583333333333333,21.208333333333332,304.3478260869565,93.86136666666665,24.916666666666668,999.2375000000001,0.09166666666666667,0.0,NNW,2.4875000000000003
Dingling_2013-05-14,Dingling,2013-05-14,24.333333333333332,83.58333333333333,5.875,,239.1304347826087,96.34782608695652,24.916666666666668,999.2375000000001,0.09166666666666667,0.0,NNW,2.4875000000000003
Dongsi_2013-05-14,Dongsi,2013-05-14,69.91666666666667,126.375,12.875,43.75,874.875,95.375,24.604166666666668,1003.9416666666666,1.6416666666666666,0.0,N,2.533333333333333
Guanyuan_2013-05-14,Guanyuan,2013-05-14,40.5,117.83333333333333,13.833333333333334,57.833333333333336,,84.41666666666667,23.037499999999998,1002.5375,5.991666666666667,0.0,N,1.8333333333333333
Gucheng_2013-05-14,Gucheng,2013-05-14,55.541666666666664,134.625,13.625,52.416666666666664,695.8333333333334,85.04166666666667,24.370833333333334,1000.2375000000001,2.920833333333333,0.0,NE,0.9916666666666667
Nongzhanguan_2013-05-14,Nongzhanguan,2013-05-14,43.625,108.375,9.125,45.791666666666664,737.4583333333334,85.91666666666667,24.604166666666668,1003.9416666666666,1.6416666666666666,0.0,N,2.533333333333333
Shunyi_2013-05-14,Shunyi,2013-05-14,57.416666666666664,122.66666666666667,6.166666666666667,33.625,720.75,86.04166666666667,24.179166666666664,1004.5875,2.5416666666666665,0.0,NW,2.3000000000000003
Tiantan_2013-05-14,Tiantan,2013-05-14,48.375,130.75,8.416666666666666,36.458333333333336,895.8333333333334,78.29166666666667,24.604166666666668,1003.9416666666666,1.6416666666666666,0.0,N,2.533333333333333
Wanliu_2013-05-14,Wanliu,2013-05-14,56.82608695652174,128.2173913043478,13.73913043478261,72.69565217391305,,45.23757777777777,23.037499999999998,1002.5375,5.991666666666667,0.0,N,1.8333333333333333
Wanshouxigong_2013-05-14,Wanshouxigong,2013-05-14,49.833333333333336,109.70833333333333,13.375,44.5,870.8333333333334,64.54166666666667,24.462500000000002,1001.2791666666667,2.433333333333333,0.0,ENE,2.1041666666666665
Aotizhongxin_2013-05-15,Aotizhongxin,2013-05-15,63.208333333333336,161.0,64.79166666666667,65.70833333333333,1383.25,95.95833333333333,21.991666666666664,1010.4416666666666,8.341666666666667,0.0,SSW,1.4875
Changping_2013-05-15,Changping,2013-05-15,49.59090909090909,114.375,35.083333333333336,43.791666666666664,916.5833333333334,107.125,22.675,1007.0916666666667,4.283333333333333,0.0,ESE,1.7
Dingling_2013-05-15,Dingling,2013-05-15,39.041666666666664,126.70833333333333,26.291666666666668,22.791666666666668,660.0,115.375,22.675,1007.0916666666667,4.283333333333333,0.0,ESE,1.7
Dongsi_2013-05-15,Dongsi,2013-05-15,101.70833333333333,152.75,52.583333333333336,56.708333333333336,1566.4583333333333,106.54166666666667,22.316666666666666,1012.1,6.2749999999999995,0.0,E,1.8333333333333333
Guanyuan_2013-05-15,Guanyuan,2013-05-15,53.875,143.75,50.083333333333336,65.125,1049.95,107.91666666666667,21.991666666666664,1010.4416666666666,8.341666666666667,0.0,SSW,1.4875
Gucheng_2013-05-15,Gucheng,2013-05-15,59.541666666666664,152.875,36.25,59.083333333333336,1033.1666666666667,109.91666666666667,23.1375,1008.2458333333334,5.708333333333333,0.0,E,1.0208333333333333
Nongzhanguan_2013-05-15,Nongzhanguan,2013-05-15,66.04166666666667,144.125,52.416666666666664,68.75,1541.5,92.375,22.316666666666666,1012.1,6.2749999999999995,0.0,E,1.8333333333333333
Shunyi_2013-05-15,Shunyi,2013-05-15,67.54166666666667,160.375,55.125,47.416666666666664,1578.875,101.83333333333333,21.995833333333334,1012.7208333333333,6.616666666666667,0.0,SSE,1.95
Tiantan_2013-05-15,Tiantan,2013-05-15,52.333333333333336,144.79166666666666,47.458333333333336,38.17391304347826,1408.2916666666667,109.79166666666667,22.316666666666666,1012.1,6.2749999999999995,0.0,E,1.8333333333333333
Wanliu_2013-05-15,Wanliu,2013-05-15,75.04166666666667,142.125,5.583333333333333,82.95833333333333,,,21.991666666666664,1010.4416666666666,8.341666666666667,0.0,SSW,1.4875
Wanshouxigong_2013-05-15,Wanshouxigong,2013-05-15,73.52173913043478,137.66666666666666,42.458333333333336,46.791666666666664,1508.608695652174,87.30434782608695,22.95,1009.3666666666667,6.2625,0.0,ENE,1.7
Aotizhongxin_2013-05-16,Aotizhongxin,2013-05-16,124.0,118.08333333333333,34.416666666666664,61.458333333333336,865.1739130434783,88.06925,21.204166666666666,1010.975,11.158333333333333,0.0,SSE,1.6041666666666667
Changping_2013-05-16,Changping,2013-05-16,53.75,121.25,23.75,40.416666666666664,873.8260869565217,103.7124,21.47083333333333,1007.5833333333334,8.779166666666667,0.0,ESE,1.8541666666666667
